SERIES,TIME,VALUE
simple_pages_us-east-1,20-06-2023T12:00,1553.9498233544518
simple_pages_us-east-1,20-06-2023T24:00,1833.276827509314
simple_pages_eu-west-1,20-06-2023T06:00,1874.843915745554
simple_pages_eu-west-1,20-06-2023T12:00,1882.4616839336195
simple_pages_eu-west-1,20-06-2023T18:00,2062.8989463400058
simple_pages_eu-west-1,20-06-2023T24:00,1353.7018473428266
heavy_vercel_ap-southeast-1,21-06-2023T24:00,1893.757525581801
heavy_vercel_us-east-1,21-06-2023T24:00,1389.5102093974483
heavy_vercel_eu-west-1,21-06-2023T24:00,1666.2996859655516
heavy_pages_ap-southeast-1,21-06-2023T24:00,1629.1560078322411
heavy_pages_us-east-1,21-06-2023T24:00,1875.984812015984
heavy_pages_eu-west-1,21-06-2023T24:00,1464.8154868771012
simple_vercel_ap-southeast-1,21-06-2023T24:00,1387.4150273455343
simple_vercel_us-east-1,21-06-2023T24:00,1492.6924569040261
simple_vercel_eu-west-1,21-06-2023T24:00,2106.880124622437
simple_pages_ap-southeast-1,21-06-2023T24:00,1271.4838083058528
simple_pages_us-east-1,21-06-2023T24:00,1365.9453350708682
simple_pages_eu-west-1,21-06-2023T24:00,1651.954907997296
