SERIES;TIME;VALUE
heavy_vercel_ap-southeast-1;17-06-2023T12:00;109777,30483113346
heavy_vercel_ap-southeast-1;17-06-2023T18:00;112243,69838514701
heavy_vercel_ap-southeast-1;17-06-2023T00:00;113354,96295928473
heavy_vercel_us-east-1;17-06-2023T06:00;91490,65412924226
heavy_vercel_us-east-1;17-06-2023T12:00;88069,80543603613
heavy_vercel_us-east-1;17-06-2023T18:00;86033,50614572281
heavy_vercel_us-east-1;17-06-2023T00:00;83459,41605257832
heavy_vercel_eu-west-1;17-06-2023T06:00;84403,19701010393
heavy_vercel_eu-west-1;17-06-2023T12:00;81979,95433626139
heavy_vercel_eu-west-1;17-06-2023T18:00;82288,6395283726
heavy_vercel_eu-west-1;17-06-2023T00:00;77797,54982636904
heavy_pages_ap-southeast-1;17-06-2023T06:00;108329,42825337494
heavy_pages_ap-southeast-1;17-06-2023T12:00;112090,96633639222
heavy_pages_ap-southeast-1;17-06-2023T18:00;112735,0916065353
heavy_pages_ap-southeast-1;17-06-2023T00:00;115407,15807255557
heavy_pages_us-east-1;17-06-2023T06:00;88390,91184346039
heavy_pages_us-east-1;17-06-2023T12:00;89917,11356250262
heavy_pages_us-east-1;17-06-2023T18:00;89520,24458781672
heavy_pages_us-east-1;17-06-2023T00:00;90873,37022815357
heavy_pages_eu-west-1;17-06-2023T06:00;101372,9518908403
heavy_pages_eu-west-1;17-06-2023T12:00;105210,70806863724
heavy_pages_eu-west-1;17-06-2023T18:00;106938,95071470755
heavy_pages_eu-west-1;17-06-2023T00:00;104695,28039642939
simple_vercel_ap-southeast-1;17-06-2023T06:00;22141,108636022076
simple_vercel_ap-southeast-1;17-06-2023T12:00;22443,22068415429
simple_vercel_ap-southeast-1;17-06-2023T18:00;23692,945842138746
simple_vercel_ap-southeast-1;17-06-2023T00:00;24714,464398728738
simple_vercel_us-east-1;17-06-2023T06:00;22708,3790675629
simple_vercel_us-east-1;17-06-2023T12:00;22703,31948694498
simple_vercel_us-east-1;17-06-2023T18:00;22611,068406314873
